img_name,plane
2017-07-26T13+21+45_310Z,True
2017-07-26T13+23+10_030Z,True
2017-07-26T15+44+21_060Z,False
2017-07-26T18+16+03_840Z,False
2017-07-26T18+46+16_040Z,False
2017-07-27T11+16+42_681Z,False
2017-07-27T16+35+16_210Z,False
2017-07-28T09+26+38_380Z,False
2017-07-28T09+59+43_300Z,False
2017-07-28T11+16+29_550Z,False
2017-07-28T22+47+10_753Z,False
2017-07-29T21+33+54_113Z,False
2017-07-29T21+38+34_020Z,False
2017-07-29T21+42+02_563Z,False
2017-07-29T21+46+53_092Z,False
2017-07-29T22+15+37_410Z,False
2017-07-29T22+53+32_010Z,False
2017-07-29T23+24+36_070Z,False
2017-07-30T11+43+43_543Z,False
2017-07-30T11+44+04_570Z,False
2017-07-30T18+40+13_850Z,False
2017-07-30T19+51+27_270Z,True
2017-07-30T21+53+17_430Z,False
2017-07-31T10+02+36_220Z,False
2017-07-31T11+18+46_880Z,False
2017-07-31T11+44+33_800Z,False
2017-07-31T11+55+30_290Z,False
2017-07-31T12+20+44_840Z,False
2017-07-31T14+42+29_920Z,False
2017-07-31T18+50+45_935Z,False
2017-07-31T21+23+37_000Z,False
2017-07-31T21+45+51_440Z,False
2017-07-31T22+22+54_310Z,False
2017-07-31T23+19+18_590Z,False
2017-07-31T23+20+10_130Z,False
2017-08-01T00+30+42_330Z,False
2017-08-01T15+16+52_560Z,False
2017-08-01T16+17+15_800Z,False
2017-08-01T17+37+43_030Z,False
2017-08-01T20+11+15_860Z,False
2017-08-01T20+18+41_520Z,False
2017-08-01T20+23+14_450Z,False
2017-08-01T20+26+00_180Z,False
2017-08-01T20+30+31_720Z,False
2017-08-01T20+37+56_720Z,False
2017-08-01T20+47+12_460Z,False
2017-08-01T20+53+44_960Z,False
2017-08-01T21+00+22_650Z,False
2017-08-01T21+04+26_140Z,False
2017-08-01T21+06+58_500Z,False
2017-08-01T21+10+43_550Z,False
2017-08-01T21+13+07_620Z,False
2017-08-01T21+17+01_100Z,False
2017-08-01T21+26+22_430Z,False
2017-08-01T21+33+20_160Z,False
2017-08-01T21+39+21_080Z,False
2017-08-01T21+43+46_410Z,False
2017-08-01T21+48+02_170Z,False
2017-08-01T22+40+20_150Z,False
2017-08-01T22+49+43_540Z,False
2017-08-02T15+41+30_860Z,False
2017-08-02T15+42+13_910Z,False
2017-08-02T18+48+21_320Z,False
2017-08-02T18+56+53_070Z,False
2017-08-02T19+07+34_850Z,False
2017-08-02T19+16+00_480Z,False
2017-08-02T19+24+53_580Z,False
2017-08-02T19+42+38_750Z,False
2017-08-02T19+52+44_980Z,False
2017-08-02T20+02+24_700Z,False
2017-08-02T20+12+04_180Z,False
2017-08-02T20+22+11_110Z,False
2017-08-02T20+28+52_920Z,False
2017-08-02T20+32+34_830Z,False
2017-08-02T20+33+09_912Z,False
2017-08-02T20+33+53_510Z,False
2017-08-02T20+38+54_870Z,False
2017-08-02T20+42+58_730Z,False
2017-08-02T20+45+56_330Z,False
2017-08-03T10+36+47_270Z,False
2017-08-03T11+09+47_840Z,False
2017-08-03T11+23+37_643Z,False
2017-08-03T11+29+26_570Z,False
2017-08-03T18+48+38_850Z,False
2017-08-03T20+11+47_140Z,False
2017-08-03T20+27+23_710Z,False
2017-08-03T20+30+51_390Z,False
2017-08-03T21+42+42_870Z,False
2017-08-04T00+26+46_360Z,False
2017-08-04T00+43+55_790Z,False
2017-08-04T17+07+22_870Z,False
2017-08-04T17+31+11_097Z,False
2017-08-04T17+36+15_170Z,False
2017-08-04T17+47+44_724Z,False
2017-08-04T17+59+25_470Z,False
2017-08-04T18+00+03_110Z,False
2017-08-04T18+02+36_720Z,False
2017-08-04T18+15+09_380Z,False
2017-08-04T18+18+43_150Z,False
2017-08-04T18+28+46_090Z,False
2017-08-05T13+30+52_790Z,False
2017-08-05T15+10+07_160Z,False
2017-08-05T15+30+24_790Z,False
2017-08-05T15+37+20_590Z,False
2017-08-05T15+38+41_330Z,False
2017-08-05T16+09+42_220Z,False
2017-08-05T16+24+16_030Z,False
2017-08-05T16+35+04_552Z,False
2017-08-05T16+42+48_270Z,False
2017-08-05T16+56+50_130Z,False
2017-08-05T16+59+10_310Z,False
2017-08-05T17+02+13_100Z,False
2017-08-05T17+05+05_550Z,False
2017-08-05T17+06+49_100Z,False
2017-08-05T17+15+15_490Z,False
2017-08-05T17+19+01_417Z,False
2017-08-05T17+20+26_480Z,False
2017-08-05T17+30+37_210Z,False
2017-08-05T17+41+26_130Z,False
2017-08-05T18+16+04_600Z,False
2017-08-05T18+17+16_590Z,False
2017-08-05T18+19+18_630Z,False
2017-08-05T18+19+47_500Z,False
2017-08-05T18+20+17_930Z,False
2017-08-05T18+21+43_950Z,False
2017-08-05T18+34+16_920Z,False
2017-08-05T18+52+04_580Z,False
2017-08-05T18+52+48_240Z,False
2017-08-05T19+19+06_870Z,False
2017-08-05T19+19+44_440Z,False
2017-08-05T19+33+06_790Z,False
2017-08-05T19+48+20_120Z,False
2017-08-05T19+49+38_360Z,False
2017-08-05T19+53+13_120Z,False
2017-08-05T20+02+09_878Z,False
2017-08-05T20+02+49_420Z,False
2017-08-05T20+12+21_355Z,False
2017-08-05T20+18+07_650Z,False
2017-08-05T20+18+59_200Z,False
2017-08-05T20+21+29_800Z,False
2017-08-05T20+22+31_600Z,False
2017-08-05T20+24+15_780Z,False
2017-08-05T20+25+16_850Z,False
2017-08-05T20+41+47_701Z,False
2017-08-05T20+50+20_280Z,False
2017-08-05T21+05+05_833Z,False
2017-08-05T21+13+41_400Z,False
2017-08-05T21+13+54_590Z,False
2017-08-05T21+14+24_160Z,False
2017-08-05T21+15+08_678Z,False
2017-08-05T21+16+11_891Z,False
2017-08-05T21+22+54_940Z,False
2017-08-05T21+26+00_180Z,False
2017-08-05T21+30+26_689Z,False
2017-08-05T21+33+24_870Z,False
2017-08-05T23+52+27_484Z,False
2017-08-06T00+07+10_070Z,False
2017-08-06T00+30+14_310Z,False
2017-08-06T12+53+24_420Z,False
2017-08-06T13+57+28_260Z,False
2017-08-06T14+34+22_300Z,False
2017-08-06T14+40+40_334Z,False
2017-08-06T15+10+23_540Z,False
2017-08-06T15+12+51_970Z,False
2017-08-06T15+15+57_690Z,False
2017-08-06T15+18+52_680Z,False
2017-08-06T16+20+52_610Z,False
2017-08-06T17+23+45_180Z,False
2017-08-06T17+25+11_456Z,False
2017-08-06T17+28+44_293Z,False
2017-08-06T18+14+59_340Z,False
2017-08-06T19+16+52_960Z,False
2017-08-06T19+20+25_450Z,False
2017-08-06T22+31+58_270Z,False
2017-08-07T00+30+13_094Z,False
2017-08-07T12+09+22_330Z,False
2017-08-07T16+32+56_290Z,False
2017-08-08T10+07+35_060Z,False
2017-08-08T11+45+51_911Z,False
2017-08-08T12+36+41_890Z,False
2017-08-08T12+38+59_622Z,False
2017-08-08T13+09+14_750Z,False
2017-08-08T13+32+44_360Z,False
2017-08-08T13+35+18_390Z,False
2017-08-08T13+37+50_980Z,False
2017-08-08T14+25+26_970Z,False
2017-08-08T16+28+32_320Z,False
2017-08-08T16+30+04_110Z,False
2017-08-08T17+47+51_040Z,False
2017-08-08T17+50+30_220Z,False
2017-08-08T17+52+04_800Z,False
2017-08-08T17+53+15_390Z,False
2017-08-08T18+28+38_070Z,False
2017-08-08T18+53+57_470Z,False
2017-08-08T19+06+32_192Z,False
2017-08-08T19+42+35_150Z,False
2017-08-08T19+48+17_160Z,False
2017-08-08T19+51+13_170Z,False
2017-08-08T20+30+24_950Z,False
2017-08-08T20+30+59_240Z,False
2017-08-08T22+52+58_534Z,False
2017-08-08T23+16+17_640Z,False
2017-08-09T00+07+33_050Z,False
2017-08-09T10+18+29_810Z,False
2017-08-09T11+34+42_580Z,False
2017-08-09T12+03+58_530Z,False
2017-08-09T13+36+50_250Z,False
2017-08-09T13+50+36_550Z,False
2017-08-09T13+50+52_140Z,False
2017-08-09T13+52+45_974Z,False
2017-08-09T14+28+47_570Z,False
2017-08-09T15+23+14_250Z,True
2017-08-09T18+47+55_840Z,False
2017-08-09T18+56+22_050Z,False
2017-08-09T19+05+13_360Z,False
2017-08-09T19+18+40_250Z,False
2017-08-09T22+00+53_560Z,False
2017-08-09T22+01+24_610Z,False
2017-08-10T00+46+10_730Z,False
2017-08-10T11+40+37_930Z,False
2017-08-10T11+45+21_840Z,False
2017-08-10T11+46+58_390Z,False
2017-08-10T12+40+42_370Z,False
2017-08-10T19+00+27_330Z,False
2017-08-10T21+11+11_860Z,False
2017-08-10T22+45+56_810Z,False
2017-08-11T22+05+06_190Z,False
2017-08-12T16+17+07_080Z,False
2017-08-12T16+48+14_080Z,False
2017-08-12T16+49+38_820Z,False
2017-08-12T23+55+58_540Z,False
2017-08-13T11+23+13_141Z,False
2017-08-13T11+23+25_474Z,False
2017-08-13T12+56+49_990Z,False
2017-08-13T13+13+39_050Z,False
2017-08-13T16+30+43_660Z,False
2017-08-13T16+48+08_080Z,True
2017-08-13T16+50+54_260Z,False
2017-08-13T16+59+05_750Z,False
2017-08-13T17+46+22_560Z,False
2017-08-13T17+57+01_840Z,False
2017-08-13T18+15+20_140Z,False
2017-08-13T19+26+22_700Z,False
2017-08-13T22+07+03_260Z,False
2017-08-13T22+11+37_240Z,False
2017-08-13T22+33+11_860Z,False
2017-08-14T21+04+04_840Z,False
2017-08-15T01+36+40_590Z,False
2017-08-15T22+00+25_800Z,False
2017-08-16T12+58+33_350Z,False
2017-08-16T14+21+02_970Z,False
2017-08-16T14+47+15_830Z,False
2017-08-16T14+59+48_210Z,False
2017-08-16T15+05+08_280Z,False
2017-08-16T15+41+38_879Z,False
2017-08-16T16+47+50_800Z,False
2017-08-16T17+33+19_800Z,False
2017-08-16T17+34+40_970Z,False
2017-08-16T17+52+03_370Z,False
2017-08-16T17+58+01_552Z,False
2017-08-16T19+13+07_067Z,False
2017-08-16T19+59+41_540Z,False
2017-08-16T21+15+21_500Z,False
2017-08-16T22+06+32_930Z,False
2017-08-17T12+47+18_870Z,False
2017-08-17T18+12+22_240Z,False
2017-08-17T18+12+49_630Z,False
2017-08-17T18+14+17_390Z,False
2017-08-17T18+37+05_130Z,False
2017-08-17T18+40+25_790Z,False
2017-08-17T18+46+22_150Z,False
2017-08-17T18+49+47_900Z,False
2017-08-17T18+58+55_050Z,False
2017-08-17T19+07+51_470Z,False
2017-08-17T19+18+13_810Z,False
2017-08-17T19+27+24_680Z,False
2017-08-17T19+32+53_510Z,False
2017-08-17T19+36+01_300Z,False
2017-08-17T19+41+13_420Z,False
2017-08-17T19+44+18_500Z,False
2017-08-17T19+47+03_700Z,False
2017-08-17T19+49+11_240Z,False
2017-08-17T19+52+21_400Z,False
2017-08-17T19+57+12_230Z,False
2017-08-17T20+08+51_650Z,False
2017-08-17T20+12+10_480Z,False
2017-08-17T20+13+31_060Z,False
2017-08-17T20+16+27_440Z,False
2017-08-17T20+21+14_770Z,False
2017-08-17T20+24+11_240Z,False
2017-08-17T20+33+05_960Z,False
2017-08-17T20+37+48_750Z,False
2017-08-17T21+02+46_440Z,False
2017-08-17T21+03+13_070Z,False
2017-08-17T21+58+06_500Z,False
2017-08-19T12+25+56_304Z,False
2017-08-19T12+31+03_590Z,False
2017-08-19T14+17+11_660Z,False
2017-08-19T15+54+06_050Z,False
2017-08-19T15+55+20_780Z,False
2017-08-19T16+18+13_290Z,False
2017-08-19T17+25+29_300Z,False
2017-08-19T17+31+32_740Z,False
2017-08-19T18+05+42_380Z,False
2017-08-19T18+47+51_770Z,False
2017-08-19T18+51+41_110Z,False
2017-08-19T19+08+21_290Z,False
2017-08-19T19+27+10_740Z,False
2017-08-19T19+34+08_350Z,False
2017-08-19T20+06+23_300Z,False
2017-08-19T20+30+44_030Z,False
2017-08-19T22+03+56_690Z,False
2017-08-19T22+05+06_390Z,False
2017-08-19T22+09+53_140Z,False
2017-08-19T22+55+29_670Z,False
2017-08-20T10+04+28_413Z,False
2017-08-20T10+44+22_527Z,False
2017-08-20T10+45+45_794Z,False
2017-08-20T10+46+00_422Z,False
2017-08-20T10+50+54_153Z,False
2017-08-20T10+51+49_460Z,False
2017-08-20T10+52+47_853Z,False
2017-08-20T10+55+46_483Z,False
2017-08-20T10+56+01_935Z,False
2017-08-20T11+18+56_340Z,False
2017-08-20T11+58+51_230Z,False
2017-08-20T12+17+19_370Z,False
2017-08-20T12+24+21_058Z,False
2017-08-20T16+12+49_670Z,False
2017-08-20T17+24+25_130Z,False
2017-08-20T18+19+56_990Z,False
2017-08-20T19+17+35_510Z,False
2017-08-20T19+18+14_110Z,False
2017-08-20T20+16+15_390Z,False
2017-08-20T20+16+46_914Z,False
2017-08-20T22+19+35_620Z,False
2017-08-20T22+36+22_240Z,False
2017-08-21T00+14+59_330Z,False
2017-08-21T11+20+51_950Z,False
2017-08-21T11+30+27_950Z,False
2017-08-21T12+51+43_320Z,False
2017-08-21T13+32+49_860Z,False
2017-08-21T17+42+20_490Z,False
2017-08-21T17+50+46_850Z,False
2017-08-21T18+19+08_770Z,False
2017-08-21T19+36+25_350Z,False
2017-08-21T19+44+35_600Z,False
2017-08-21T23+52+12_100Z,False
2017-08-22T15+28+55_730Z,False
2017-08-22T15+39+22_800Z,False
2017-08-22T15+41+01_980Z,False
2017-08-22T15+54+24_770Z,False
2017-08-22T15+54+53_570Z,False
2017-08-22T15+55+25_980Z,False
2017-08-22T15+56+35_650Z,False
2017-08-22T15+59+36_080Z,False
2017-08-22T16+01+41_950Z,False
2017-08-22T16+03+53_940Z,False
2017-08-22T16+06+57_220Z,False
2017-08-22T16+08+07_250Z,False
2017-08-22T16+10+03_140Z,False
2017-08-22T16+17+45_870Z,False
2017-08-22T16+25+55_090Z,False
2017-08-22T16+26+57_870Z,False
2017-08-22T16+29+12_570Z,False
2017-08-22T16+29+48_540Z,False
2017-08-22T16+33+56_070Z,False
2017-08-22T16+34+36_970Z,False
2017-08-22T16+45+20_720Z,False
2017-08-22T17+00+06_600Z,False
2017-08-22T17+06+37_130Z,False
2017-08-22T17+08+01_420Z,False
2017-08-22T17+10+02_090Z,False
2017-08-22T17+14+56_640Z,False
2017-08-22T17+15+34_480Z,False
2017-08-22T17+17+03_730Z,False
2017-08-22T17+20+24_460Z,False
2017-08-22T17+26+25_230Z,False
2017-08-22T17+27+23_720Z,False
2017-08-22T17+28+32_360Z,False
2017-08-22T17+35+15_130Z,False
2017-08-22T17+36+42_550Z,False
2017-08-22T17+46+30_200Z,False
2017-08-22T17+47+08_960Z,False
2017-08-22T17+47+34_765Z,False
2017-08-22T17+49+50_380Z,False
2017-08-22T17+51+41_250Z,False
2017-08-22T17+52+24_000Z,False
2017-08-22T17+53+14_504Z,False
2017-08-22T17+54+27_530Z,False
2017-08-22T17+55+31_880Z,False
2017-08-22T17+57+02_840Z,False
2017-08-22T18+03+40_120Z,False
2017-08-22T18+12+48_900Z,False
2017-08-22T18+14+03_310Z,False
2017-08-22T18+20+05_660Z,False
2017-08-22T18+22+01_690Z,False
2017-08-22T18+22+26_440Z,False
2017-08-22T18+23+44_650Z,False
2017-08-22T18+32+55_070Z,False
2017-08-22T18+37+04_840Z,False
2017-08-22T18+44+58_050Z,False
2017-08-22T18+52+48_370Z,False
2017-08-22T18+53+11_626Z,False
2017-08-22T18+56+39_060Z,False
2017-08-22T18+57+13_230Z,False
2017-08-22T18+58+14_810Z,False
2017-08-22T19+07+35_990Z,False
2017-08-22T19+07+57_621Z,False
2017-08-22T19+08+11_580Z,False
2017-08-22T19+13+01_120Z,False
2017-08-22T19+17+19_280Z,False
2017-08-22T19+17+44_050Z,False
2017-08-22T19+19+08_500Z,False
2017-08-22T19+20+29_100Z,False
2017-08-22T19+20+42_620Z,False
2017-08-22T19+21+39_930Z,False
2017-08-22T19+24+29_006Z,False
2017-08-22T19+51+31_190Z,False
2017-08-22T19+54+11_570Z,False
2017-08-22T19+59+42_640Z,False
2017-08-22T20+20+31_090Z,False
2017-08-22T20+24+29_590Z,False
2017-08-22T20+26+42_080Z,False
2017-08-22T20+27+25_800Z,False
2017-08-22T20+45+52_040Z,False
2017-08-23T12+07+16_680Z,False
2017-08-23T16+55+51_070Z,False
2017-08-23T17+58+02_030Z,False
2017-08-23T17+58+17_080Z,False
2017-08-23T17+58+48_570Z,False
2017-08-23T18+24+04_640Z,False
2017-08-23T18+24+57_989Z,False
2017-08-23T18+28+39_760Z,False
2017-08-23T18+33+29_648Z,False
2017-08-23T18+35+42_320Z,False
2017-08-23T18+41+43_260Z,False
2017-08-23T19+09+47_830Z,False
2017-08-23T19+42+00_400Z,False
2017-08-23T19+48+47_950Z,False
2017-08-23T20+03+03_970Z,False
2017-08-23T23+55+21_650Z,False
2017-08-24T10+05+18_260Z,False
2017-08-24T12+01+40_990Z,False
2017-08-24T13+29+14_690Z,False
2017-08-24T13+38+00_180Z,False
2017-08-24T15+27+07_250Z,False
2017-08-25T11+27+06_762Z,False
2017-08-25T16+00+10_260Z,False
2017-08-25T16+11+11_190Z,False
2017-08-25T17+23+47_240Z,False
2017-08-25T17+26+37_960Z,False
2017-08-25T17+33+11_320Z,False
2017-08-25T17+40+05_155Z,False
2017-08-25T19+14+13_890Z,False
2017-08-25T20+32+24_140Z,False
2017-08-25T23+24+13_390Z,True
2017-08-25T23+25+36_990Z,True
2017-08-26T11+22+13_800Z,False
2017-08-26T18+03+46_300Z,False
2017-08-26T19+03+38_670Z,True
2017-08-26T20+46+03_220Z,False
2017-08-26T23+04+33_250Z,False
2017-08-27T12+27+15_090Z,True
2017-08-27T12+55+35_280Z,False
2017-08-27T19+38+18_810Z,False
2017-08-27T23+17+09_679Z,False
2017-08-28T14+14+15_020Z,False
2017-08-28T18+26+43_790Z,True
2017-08-28T21+22+44_645Z,False
2017-08-28T21+23+32_200Z,False
2017-08-29T12+01+20_988Z,False
2017-08-29T23+30+10_835Z,False
2017-08-30T11+26+08_170Z,False
2017-08-30T11+31+32_750Z,False
2017-08-30T14+03+22_170Z,False
2017-08-30T14+14+38_450Z,False
2017-08-30T17+30+52_020Z,False
2017-08-30T18+51+15_150Z,False
2017-08-30T20+36+40_490Z,False
2017-08-30T22+33+28_740Z,False
2017-08-31T10+12+37_730Z,False
2017-08-31T13+55+37_820Z,False
2017-08-31T14+06+54_670Z,False
2017-08-31T14+34+30_450Z,False
2017-08-31T15+02+34_240Z,False
2017-08-31T16+02+20_560Z,False
2017-08-31T16+11+44_950Z,False
2017-08-31T16+12+32_760Z,False
2017-08-31T16+13+33_320Z,False
2017-08-31T18+37+21_820Z,False
2017-08-31T19+02+56_120Z,False
2017-08-31T19+06+38_750Z,False
2017-08-31T19+18+40_610Z,False
2017-08-31T19+20+18_890Z,False
2017-08-31T19+24+22_800Z,False
2017-08-31T19+33+44_830Z,False
2017-08-31T19+37+19_150Z,False
2017-08-31T19+42+47_780Z,False
2017-08-31T19+45+23_080Z,False
2017-08-31T19+50+15_560Z,False
2017-08-31T19+51+42_380Z,False
2017-08-31T20+00+53_340Z,False
2017-08-31T20+16+51_790Z,False
2017-08-31T20+38+22_520Z,False
2017-08-31T20+47+48_940Z,False
2017-08-31T20+49+16_200Z,False
2017-08-31T20+49+42_870Z,False
2017-08-31T20+50+11_610Z,False
2017-08-31T20+54+50_920Z,False
2017-08-31T20+55+29_481Z,False
2017-08-31T21+30+36_004Z,False
2017-09-01T18+32+00_480Z,True
2017-09-01T18+57+47_590Z,False
2017-09-01T20+39+06_220Z,False
2017-09-01T20+42+01_340Z,False
2017-09-01T20+47+45_570Z,False
2017-09-01T20+50+37_800Z,False
2017-09-01T20+56+50_840Z,False
2017-09-01T20+59+30_160Z,False
2017-09-01T21+04+59_370Z,False
2017-09-01T21+56+16_172Z,False
2017-09-01T23+06+20_780Z,False
2017-09-01T23+17+42_580Z,False
2017-09-02T12+04+08_306Z,False
2017-09-02T12+10+48_510Z,False
2017-09-02T15+01+45_180Z,False
2017-09-02T21+40+42_960Z,False
2017-09-03T12+26+39_900Z,False
2017-09-03T12+33+31_210Z,False
2017-09-03T18+43+40_790Z,False
2017-09-03T18+54+45_320Z,False
2017-09-03T18+56+35_330Z,False
2017-09-03T18+57+57_310Z,False
2017-09-03T18+58+55_760Z,False
2017-09-03T18+59+16_640Z,False
2017-09-03T19+04+05_940Z,False
2017-09-03T19+07+00_060Z,False
2017-09-03T19+45+43_560Z,False
2017-09-03T19+46+40_750Z,False
2017-09-03T19+48+29_070Z,False
2017-09-03T19+50+53_400Z,False
2017-09-03T19+51+56_960Z,False
2017-09-03T22+49+23_190Z,False
2017-09-03T23+30+50_570Z,True
2017-09-04T12+40+49_870Z,False
2017-09-04T12+49+52_080Z,False
2017-09-04T12+53+25_710Z,False
2017-09-04T14+25+49_350Z,False
2017-09-04T15+33+04_730Z,False
2017-09-04T15+36+09_990Z,False
2017-09-04T15+36+40_680Z,False
2017-09-04T15+39+00_970Z,False
2017-09-04T15+42+31_750Z,False
2017-09-04T15+43+39_020Z,False
2017-09-04T15+49+43_480Z,False
2017-09-04T16+04+12_057Z,False
2017-09-04T16+08+56_500Z,False
2017-09-04T16+12+05_940Z,False
2017-09-04T16+13+11_330Z,False
2017-09-04T16+14+58_990Z,False
2017-09-04T16+17+37_950Z,False
2017-09-04T16+18+28_090Z,False
2017-09-04T16+26+44_080Z,False
2017-09-04T16+30+05_070Z,False
2017-09-04T16+48+39_644Z,False
2017-09-04T16+49+12_510Z,False
2017-09-04T17+00+05_780Z,False
2017-09-04T17+09+53_000Z,False
2017-09-04T17+14+51_530Z,False
2017-09-04T17+15+29_190Z,False
2017-09-04T17+20+39_450Z,False
2017-09-04T17+21+40_570Z,False
2017-09-04T17+25+07_430Z,False
2017-09-04T17+26+13_810Z,False
2017-09-04T17+34+06_390Z,False
2017-09-04T17+38+21_270Z,False
2017-09-04T17+48+28_540Z,False
2017-09-04T17+49+33_871Z,False
2017-09-04T17+52+26_350Z,False
2017-09-04T18+01+00_640Z,False
2017-09-04T18+10+56_240Z,False
2017-09-04T18+27+18_701Z,False
2017-09-04T18+30+59_030Z,False
2017-09-04T18+37+02_270Z,False
2017-09-04T18+38+46_650Z,False
2017-09-04T18+41+36_940Z,False
2017-09-04T18+46+06_390Z,False
2017-09-04T18+46+29_220Z,False
2017-09-04T18+47+05_560Z,False
2017-09-04T18+54+22_710Z,False
2017-09-04T18+58+53_130Z,False
2017-09-04T19+22+32_774Z,False
2017-09-04T19+28+14_565Z,False
2017-09-04T19+33+34_017Z,False
2017-09-04T19+33+59_400Z,False
2017-09-04T19+37+45_610Z,False
2017-09-04T19+48+26_828Z,False
2017-09-04T19+54+37_250Z,False
2017-09-04T19+58+13_370Z,False
2017-09-04T20+13+04_847Z,False
2017-09-04T20+15+51_935Z,False
2017-09-04T20+22+00_849Z,False
2017-09-04T20+25+18_550Z,False
2017-09-04T20+36+17_230Z,False
2017-09-04T20+40+36_670Z,False
2017-09-04T20+42+32_510Z,False
2017-09-04T20+44+19_330Z,False
2017-09-04T21+03+01_860Z,False
2017-09-04T21+18+20_480Z,False
2017-09-04T23+35+21_610Z,False
2017-09-05T13+34+36_550Z,False
2017-09-05T17+01+57_590Z,False
2017-09-05T17+11+26_470Z,False
2017-09-05T17+35+58_190Z,False
2017-09-06T10+17+05_970Z,False
2017-09-06T12+45+26_609Z,False
2017-09-06T13+13+38_830Z,False
2017-09-06T13+15+45_260Z,False
2017-09-06T22+09+44_840Z,False
2017-09-07T11+56+01_060Z,False
2017-09-07T16+35+42_030Z,False
2017-09-07T16+38+22_180Z,False
2017-09-07T18+01+47_090Z,False
2017-09-07T18+40+20_880Z,False
2017-09-07T18+43+37_900Z,False
2017-09-07T18+44+38_540Z,False
2017-09-07T18+47+28_860Z,False
2017-09-07T18+48+42_790Z,False
2017-09-07T18+49+08_800Z,False
2017-09-07T19+09+57_920Z,False
2017-09-07T19+17+40_230Z,False
2017-09-07T19+41+56_350Z,False
2017-09-07T19+50+39_760Z,False
2017-09-07T20+12+55_185Z,False
2017-09-07T20+13+53_130Z,False
2017-09-07T20+45+12_680Z,False
2017-09-07T20+49+28_400Z,False
2017-09-07T20+55+00_760Z,False
2017-09-07T20+57+59_470Z,False
2017-09-07T21+01+45_645Z,False
2017-09-07T21+11+38_060Z,False
2017-09-08T12+29+04_470Z,False
2017-09-08T12+38+18_810Z,False
2017-09-08T13+10+15_450Z,False
2017-09-08T13+35+36_190Z,False
2017-09-08T14+34+48_730Z,False
2017-09-08T14+42+21_528Z,False
2017-09-08T15+19+53_160Z,False
2017-09-08T19+34+20_760Z,False
2017-09-08T19+36+06_353Z,False
2017-09-08T20+30+41_740Z,False
2017-09-09T09+53+39_137Z,False
2017-09-09T09+57+40_493Z,False
2017-09-09T09+58+42_960Z,False
2017-09-09T10+02+37_608Z,False
2017-09-09T10+21+02_360Z,False
2017-09-09T10+23+40_350Z,False
2017-09-09T10+25+37_590Z,False
2017-09-09T10+26+37_700Z,False
2017-09-09T10+28+00_022Z,False
2017-09-09T10+29+00_020Z,False
2017-09-09T10+30+00_810Z,False
2017-09-09T10+31+47_955Z,False
2017-09-09T10+32+26_800Z,False
2017-09-09T10+33+11_931Z,False
2017-09-09T10+33+45_910Z,False
2017-09-09T10+44+50_650Z,False
2017-09-09T10+56+32_730Z,False
2017-09-09T11+01+45_393Z,False
2017-09-09T11+05+58_748Z,False
2017-09-09T11+07+59_556Z,False
2017-09-09T11+13+47_574Z,False
2017-09-09T11+16+16_640Z,False
2017-09-09T11+17+16_607Z,False
2017-09-09T11+18+39_328Z,False
2017-09-09T11+19+42_169Z,False
2017-09-09T11+21+59_290Z,False
2017-09-09T11+22+49_950Z,False
2017-09-09T11+25+49_509Z,False
2017-09-09T11+26+42_560Z,False
2017-09-09T11+28+48_740Z,False
2017-09-09T11+31+53_971Z,False
2017-09-09T12+06+09_650Z,False
2017-09-09T12+11+12_950Z,False
2017-09-09T12+27+20_430Z,False
2017-09-09T12+36+39_530Z,False
2017-09-09T12+45+03_930Z,False
2017-09-09T12+50+26_440Z,False
2017-09-09T13+13+58_293Z,False
2017-09-09T13+17+20_463Z,False
2017-09-09T13+17+50_796Z,False
2017-09-09T13+20+23_700Z,False
2017-09-09T13+21+23_550Z,False
2017-09-09T13+22+53_490Z,False
2017-09-09T13+25+32_000Z,False
2017-09-09T13+37+49_220Z,False
2017-09-09T13+39+27_650Z,False
2017-09-09T13+53+17_600Z,False
2017-09-09T13+54+25_549Z,False
2017-09-09T13+57+02_080Z,False
2017-09-09T14+01+40_850Z,False
2017-09-09T14+02+39_540Z,False
2017-09-09T14+03+51_810Z,False
2017-09-09T14+08+24_460Z,False
2017-09-09T14+28+13_510Z,False
2017-09-09T14+44+25_590Z,False
2017-09-09T15+38+56_680Z,False
2017-09-09T18+10+46_160Z,False
2017-09-09T18+11+57_620Z,False
2017-09-09T18+43+49_870Z,False
2017-09-09T19+08+38_080Z,False
2017-09-09T19+13+08_496Z,False
2017-09-09T19+23+15_159Z,False
2017-09-09T19+43+21_227Z,False
2017-09-09T19+44+22_040Z,False
2017-09-09T19+45+16_699Z,False
2017-09-09T19+47+40_550Z,False
2017-09-09T19+48+06_011Z,False
2017-09-09T19+50+03_500Z,False
2017-09-09T19+50+30_980Z,False
2017-09-09T20+01+20_580Z,False
2017-09-09T20+04+28_380Z,False
2017-09-09T20+05+30_100Z,False
2017-09-09T20+07+17_673Z,False
2017-09-09T20+13+28_160Z,False
2017-09-09T20+13+52_830Z,False
2017-09-09T20+15+31_840Z,False
2017-09-09T20+16+40_300Z,False
2017-09-09T20+16+54_627Z,False
2017-09-09T20+21+17_725Z,False
2017-09-09T20+35+02_760Z,False
2017-09-09T20+47+11_127Z,False
2017-09-09T20+47+43_740Z,False
2017-09-09T20+51+14_070Z,False
2017-09-09T21+16+46_870Z,False
